"","month","EVENT_TYPE","STATE","CROPDMG","PROPDMG","FATALITIES","INJURIES","DMG","health_impact"
"5980",11,"DENSE FOG","KS",0,5000,0,0,5000,0
"5981",11,"DENSE FOG","NC",0,6000,0,2,6000,2
"5982",11,"DENSE FOG","NM",0,5000,0,0,5000,0
"5983",11,"DENSE FOG","OH",0,12000,2,3,12000,5
"5984",11,"DENSE FOG","OK",0,60000,0,0,60000,0
"5985",11,"DENSE FOG","OR",0,30000,0,2,30000,2
"5986",11,"DENSE FOG","SC",0,15000,1,10,15000,11
"5987",11,"DENSE FOG","TX",0,105000,0,0,105000,0
"5988",11,"DENSE FOG","UT",0,20000,1,2,20000,3
"5989",11,"DENSE SMOKE","OR",0,1e+05,0,0,1e+05,0
"5990",11,"DROUGHT","GA",25000,0,0,0,25000,0
"5991",11,"DROUGHT","MD",26040000,0,0,0,26040000,0
"5992",11,"DROUGHT","NC",225000,0,0,0,225000,0
"5993",11,"DROUGHT","NE",0,55000,0,0,55000,0
"5994",11,"DROUGHT","OK",2e+06,0,0,0,2e+06,0
"5995",11,"DROUGHT","TX",650849000,8002000,0,0,658851000,0
"5996",11,"DROUGHT","VA",20550000,0,0,0,20550000,0
"5997",11,"DROUGHT","WV",36000,0,0,0,36000,0
"5998",11,"DUST STORM","AZ",0,1e+05,0,0,1e+05,0
"5999",11,"DUST STORM","CA",0,75000,0,46,75000,46
"6000",11,"DUST STORM","ID",0,5000,0,0,5000,0
"6001",11,"DUST STORM","NV",0,50000,0,0,50000,0
"6002",11,"DUST STORM","WA",0,0,0,1,0,1
"6003",11,"EXTREME COLD/WIND CHILL","CA",0,0,0,4,0,4
"6004",11,"EXTREME COLD/WIND CHILL","ND",0,0,1,0,0,1
"6005",11,"EXTREME COLD/WIND CHILL","PA",0,0,1,0,0,1
"6006",11,"FLASH FLOOD","AL",0,1014000,1,0,1014000,1
"6007",11,"FLASH FLOOD","AR",0,4535500,0,0,4535500,0
"6008",11,"FLASH FLOOD","AZ",0,50000,0,0,50000,0
"6009",11,"FLASH FLOOD","CA",0,765000,1,0,765000,1
"6010",11,"FLASH FLOOD","CT",0,5000,0,0,5000,0
"6011",11,"FLASH FLOOD","DC",0,5000,0,0,5000,0
"6012",11,"FLASH FLOOD","DE",0,5000,0,0,5000,0
"6013",11,"FLASH FLOOD","FL",0,531000,0,0,531000,0
"6014",11,"FLASH FLOOD","GA",0,67000,0,0,67000,0
"6015",11,"FLASH FLOOD","HI",205000,70700000,0,0,70905000,0
"6016",11,"FLASH FLOOD","IA",0,50000,0,0,50000,0
"6017",11,"FLASH FLOOD","IL",0,1941000,0,0,1941000,0
"6018",11,"FLASH FLOOD","IN",10000,950000,0,0,960000,0
"6019",11,"FLASH FLOOD","KS",105000,9540000,0,0,9645000,0
"6020",11,"FLASH FLOOD","KY",6000,18204000,0,0,18210000,0
"6021",11,"FLASH FLOOD","LA",0,725500,0,0,725500,0
"6022",11,"FLASH FLOOD","MD",0,0,4,0,0,4
"6023",11,"FLASH FLOOD","MO",150000,40035000,9,1,40185000,10
"6024",11,"FLASH FLOOD","MS",0,1025000,0,0,1025000,0
"6025",11,"FLASH FLOOD","MT",0,7011600,0,0,7011600,0
"6026",11,"FLASH FLOOD","NC",0,1615000,0,0,1615000,0
"6027",11,"FLASH FLOOD","NV",0,0,1,1,0,2
"6028",11,"FLASH FLOOD","NY",0,53692000,0,5,53692000,5
"6029",11,"FLASH FLOOD","OH",0,1395000,0,0,1395000,0
"6030",11,"FLASH FLOOD","OK",0,193000,1,0,193000,1
"6031",11,"FLASH FLOOD","OR",0,10000,0,0,10000,0
"6032",11,"FLASH FLOOD","PA",0,4021500,1,7,4021500,8
"6033",11,"FLASH FLOOD","PR",0,1574000,8,1,1574000,9
"6034",11,"FLASH FLOOD","TN",4000,354000,0,0,358000,0
"6035",11,"FLASH FLOOD","TX",255000,17568000,22,193,17823000,215
"6036",11,"FLASH FLOOD","UT",0,5065000,0,2,5065000,2
"6037",11,"FLASH FLOOD","VA",0,4438000,0,0,4438000,0
"6038",11,"FLASH FLOOD","VI",0,1700000,0,0,1700000,0
"6039",11,"FLASH FLOOD","WI",0,10000,0,0,10000,0
"6040",11,"FLASH FLOOD","WV",0,2748000,0,0,2748000,0
"6041",11,"FLOOD","AK",0,105000,0,0,105000,0
"6042",11,"FLOOD","AL",0,15000,0,0,15000,0
"6043",11,"FLOOD","AR",15110000,210000,0,1,15320000,1
"6044",11,"FLOOD","CA",0,1093000,0,3,1093000,3
"6045",11,"FLOOD","FL",0,4310000,0,0,4310000,0
"6046",11,"FLOOD","GA",0,57100,0,0,57100,0
"6047",11,"FLOOD","GU",0,5000,0,0,5000,0
"6048",11,"FLOOD","IA",5000,30000,0,0,35000,0
"6049",11,"FLOOD","ID",0,2e+06,0,0,2e+06,0
"6050",11,"FLOOD","IN",5e+05,5006750,0,0,5506750,0
"6051",11,"FLOOD","KS",0,31950200,1,2,31950200,3
"6052",11,"FLOOD","KY",10000,464000,0,0,474000,0
"6053",11,"FLOOD","LA",0,2385000,0,0,2385000,0
"6054",11,"FLOOD","MD",0,5055000,0,0,5055000,0
"6055",11,"FLOOD","ME",0,450000,0,0,450000,0
"6056",11,"FLOOD","MO",50000,50040000,0,0,50090000,0
"6057",11,"FLOOD","MS",0,955000,1,0,955000,1
"6058",11,"FLOOD","MT",0,60000,0,0,60000,0
"6059",11,"FLOOD","NC",0,50000,0,0,50000,0
"6060",11,"FLOOD","NH",0,852000,0,0,852000,0
"6061",11,"FLOOD","NY",0,2529000,0,0,2529000,0
"6062",11,"FLOOD","OH",0,672000,0,0,672000,0
"6063",11,"FLOOD","OR",4e+05,103210500,5,6,103610500,11
"6064",11,"FLOOD","PA",0,285000,0,0,285000,0
"6065",11,"FLOOD","PR",4.8e+07,86696500,4,2,134696500,6
"6066",11,"FLOOD","TN",8000,1399000,1,0,1407000,1
"6067",11,"FLOOD","TX",0,2403000,0,0,2403000,0
"6068",11,"FLOOD","VA",0,13661000,3,0,13661000,3
"6069",11,"FLOOD","VI",0,1500000,0,0,1500000,0
"6070",11,"FLOOD","VT",0,65000,0,0,65000,0
"6071",11,"FLOOD","WA",0,29504000,2,0,29504000,2
"6072",11,"FLOOD","WV",0,26460000,3,0,26460000,3
"6073",11,"FREEZING FOG","ND",0,35000,3,13,35000,16
"6074",11,"FREEZING FOG","NM",0,0,1,1,0,2
"6075",11,"FREEZING FOG","TN",0,20000,0,1,20000,1
"6076",11,"FROST/FREEZE","IA",0,5000,0,0,5000,0
"6077",11,"FROST/FREEZE","KS",0,15000,0,0,15000,0
"6078",11,"FROST/FREEZE","ND",0,15000,1,3,15000,4
"6079",11,"FROST/FREEZE","VA",0,9000,0,0,9000,0
"6080",11,"HAIL","AL",2000,117500,0,0,119500,0
"6081",11,"HAIL","AR",0,26130,0,0,26130,0
"6082",11,"HAIL","CA",0,3601000,0,0,3601000,0
"6083",11,"HAIL","FL",0,1000,0,0,1000,0
"6084",11,"HAIL","GA",0,101000,0,0,101000,0
"6085",11,"HAIL","IA",0,96000,0,0,96000,0
"6086",11,"HAIL","IL",0,111500,0,0,111500,0
"6087",11,"HAIL","KY",0,553000,0,0,553000,0
"6088",11,"HAIL","LA",0,20500,0,0,20500,0
"6089",11,"HAIL","MD",0,8500,0,0,8500,0
"6090",11,"HAIL","MI",25000,30000,0,0,55000,0
"6091",11,"HAIL","MN",0,950,0,0,950,0
"6092",11,"HAIL","MO",0,6062160,0,0,6062160,0
"6093",11,"HAIL","MS",0,358580,0,0,358580,0
"6094",11,"HAIL","NC",0,2000,0,0,2000,0
"6095",11,"HAIL","NE",0,15000,0,0,15000,0
"6096",11,"HAIL","NY",0,55000,0,0,55000,0
"6097",11,"HAIL","OH",0,488000,0,0,488000,0
"6098",11,"HAIL","OK",0,60033000,0,0,60033000,0
"6099",11,"HAIL","SC",0,2000,0,0,2000,0
"6100",11,"HAIL","SD",0,1000,0,0,1000,0
"6101",11,"HAIL","TN",0,38010,0,0,38010,0
"6102",11,"HAIL","TX",4012000,4919500,0,0,8931500,0
"6103",11,"HAIL","VA",0,3000,0,0,3000,0
"6104",11,"HAIL","WV",0,5000,0,0,5000,0
"6105",11,"HEAT","FL",0,0,0,1,0,1
"6106",11,"HEAVY RAIN","AK",0,3855000,0,0,3855000,0
"6107",11,"HEAVY RAIN","AL",0,5000,0,0,5000,0
"6108",11,"HEAVY RAIN","AZ",0,15000,0,0,15000,0
"6109",11,"HEAVY RAIN","CA",0,150000,2,5,150000,7
"6110",11,"HEAVY RAIN","CT",0,11500,0,0,11500,0
"6111",11,"HEAVY RAIN","FL",2e+05,150000,0,1,350000,1
"6112",11,"HEAVY RAIN","GA",0,125000,0,0,125000,0
"6113",11,"HEAVY RAIN","HI",1500000,13510000,2,0,15010000,2
"6114",11,"HEAVY RAIN","KS",4000,13000,0,0,17000,0
"6115",11,"HEAVY RAIN","LA",0,40000,0,0,40000,0
"6116",11,"HEAVY RAIN","NC",0,1000,0,1,1000,1
"6117",11,"HEAVY RAIN","NV",0,10000,0,2,10000,2
"6118",11,"HEAVY RAIN","NY",0,90000,0,0,90000,0
"6119",11,"HEAVY RAIN","PR",0,652000,0,0,652000,0
"6120",11,"HEAVY RAIN","TX",0,1000,1,0,1000,1
"6121",11,"HEAVY RAIN","VI",0,5e+05,0,0,5e+05,0
"6122",11,"HEAVY RAIN","VT",0,115000,0,0,115000,0
"6123",11,"HEAVY RAIN","WA",0,52895000,1,1,52895000,2
"6124",11,"HEAVY SNOW","AK",0,130000,0,12,130000,12
"6125",11,"HEAVY SNOW","CA",0,330000,3,2,330000,5
"6126",11,"HEAVY SNOW","CO",0,50,1,0,50,1
"6127",11,"HEAVY SNOW","IA",0,930000,0,0,930000,0
"6128",11,"HEAVY SNOW","ID",0,6077000,2,6,6077000,8
"6129",11,"HEAVY SNOW","IL",0,15000,0,0,15000,0
"6130",11,"HEAVY SNOW","KS",0,3223000,0,0,3223000,0
"6131",11,"HEAVY SNOW","MA",0,30000,0,21,30000,21
"6132",11,"HEAVY SNOW","MD",0,231000,0,0,231000,0
"6133",11,"HEAVY SNOW","MN",0,75000,0,0,75000,0
"6134",11,"HEAVY SNOW","MO",0,6000,0,0,6000,0
"6135",11,"HEAVY SNOW","MT",0,1005000,0,3,1005000,3
"6136",11,"HEAVY SNOW","ND",0,625000,1,0,625000,1
"6137",11,"HEAVY SNOW","NM",0,20000,0,0,20000,0
"6138",11,"HEAVY SNOW","NY",0,50676000,0,0,50676000,0
"6139",11,"HEAVY SNOW","OH",0,23680000,0,13,23680000,13
"6140",11,"HEAVY SNOW","OR",0,150000,0,2,150000,2
"6141",11,"HEAVY SNOW","PA",0,6110000,1,2,6110000,3
"6142",11,"HEAVY SNOW","SD",0,194000,0,0,194000,0
"6143",11,"HEAVY SNOW","TX",220000,1810000,0,0,2030000,0
"6144",11,"HEAVY SNOW","UT",0,8e+05,0,40,8e+05,40
"6145",11,"HEAVY SNOW","VA",0,412000,0,0,412000,0
"6146",11,"HEAVY SNOW","VT",0,560000,0,0,560000,0
"6147",11,"HEAVY SNOW","WA",0,5920000,2,22,5920000,24
"6148",11,"HEAVY SNOW","WI",0,65000,0,3,65000,3
"6149",11,"HEAVY SNOW","WV",0,140000,0,0,140000,0
"6150",11,"HEAVY SNOW","WY",0,8000,1,2,8000,3
"6151",11,"HIGH SURF","AL",0,8e+06,0,0,8e+06,0
"6152",11,"HIGH SURF","CA",0,105000,5,11,105000,16
"6153",11,"HIGH SURF","FL",0,5000,3,0,5000,3
"6154",11,"HIGH SURF","HI",0,0,1,5,0,6
"6155",11,"HIGH SURF","ME",0,24000,0,0,24000,0
"6156",11,"HIGH SURF","NC",0,0,1,0,0,1
"6157",11,"HIGH SURF","NY",0,8200000,1,0,8200000,1
"6158",11,"HIGH SURF","OR",0,0,4,1,0,5
"6159",11,"HIGH SURF","PR",0,150000,1,1,150000,2
"6160",11,"HIGH WIND","AK",111000,1655600,0,4,1766600,4
"6161",11,"HIGH WIND","AL",1000,195000,0,0,196000,0
"6162",11,"HIGH WIND","AR",0,35000,0,0,35000,0
"6163",11,"HIGH WIND","AZ",0,1e+05,0,0,1e+05,0
"6164",11,"HIGH WIND","CA",0,20754500,1,15,20754500,16
"6165",11,"HIGH WIND","CO",0,791500,0,10,791500,10
"6166",11,"HIGH WIND","CT",0,1722000,0,1,1722000,1
"6167",11,"HIGH WIND","DC",0,1e+05,0,0,1e+05,0
"6168",11,"HIGH WIND","DE",0,610000,0,1,610000,1
"6169",11,"HIGH WIND","FL",0,73000,0,2,73000,2
"6170",11,"HIGH WIND","GA",0,32500,0,0,32500,0
"6171",11,"HIGH WIND","IA",260100,24367000,1,4,24627100,5
"6172",11,"HIGH WIND","ID",0,1552500,0,3,1552500,3
"6173",11,"HIGH WIND","IL",0,383000,0,7,383000,7
"6174",11,"HIGH WIND","IN",0,253000,0,2,253000,2
"6175",11,"HIGH WIND","KS",10000,313000,0,1,323000,1
"6176",11,"HIGH WIND","KY",0,178000,3,7,178000,10
"6177",11,"HIGH WIND","LA",0,2500,0,0,2500,0
"6178",11,"HIGH WIND","MA",0,2223500,0,2,2223500,2
"6179",11,"HIGH WIND","MD",0,839000,0,0,839000,0
"6180",11,"HIGH WIND","ME",0,5e+05,0,4,5e+05,4
"6181",11,"HIGH WIND","MI",1e+07,29350000,1,1,39350000,2
"6182",11,"HIGH WIND","MN",0,695000,0,3,695000,3
"6183",11,"HIGH WIND","MO",0,102400,0,0,102400,0
"6184",11,"HIGH WIND","MS",0,69000,1,1,69000,2
"6185",11,"HIGH WIND","MT",5e+05,1943000,0,4,2443000,4
"6186",11,"HIGH WIND","NC",0,360000,0,0,360000,0
"6187",11,"HIGH WIND","ND",0,1092000,0,0,1092000,0
"6188",11,"HIGH WIND","NE",536000,606020,0,0,1142020,0
"6189",11,"HIGH WIND","NH",0,595000,2,2,595000,4
"6190",11,"HIGH WIND","NJ",0,3365000,1,8,3365000,9
"6191",11,"HIGH WIND","NM",0,250,0,0,250,0
"6192",11,"HIGH WIND","NV",0,1158100,1,7,1158100,8
"6193",11,"HIGH WIND","NY",0,7807960,9,16,7807960,25
"6194",11,"HIGH WIND","OH",35000,5298000,0,2,5333000,2
"6195",11,"HIGH WIND","OK",0,440000,0,0,440000,0
"6196",11,"HIGH WIND","OR",0,1480500,0,0,1480500,0
"6197",11,"HIGH WIND","PA",0,6116000,6,13,6116000,19
"6198",11,"HIGH WIND","RI",0,454000,0,0,454000,0
"6199",11,"HIGH WIND","SC",0,250000,0,4,250000,4
"6200",11,"HIGH WIND","SD",0,348260,0,0,348260,0
"6201",11,"HIGH WIND","TN",0,358000,0,0,358000,0
"6202",11,"HIGH WIND","TX",0,312500,0,0,312500,0
"6203",11,"HIGH WIND","UT",50000,217050,0,0,267050,0
"6204",11,"HIGH WIND","VA",0,2068900,0,2,2068900,2
"6205",11,"HIGH WIND","VT",0,866500,0,0,866500,0
"6206",11,"HIGH WIND","WA",0,24473000,3,4,24473000,7
"6207",11,"HIGH WIND","WI",1580000,13313500,6,18,14893500,24
"6208",11,"HIGH WIND","WV",0,63600,0,1,63600,1
"6209",11,"HIGH WIND","WY",0,552000,1,2,552000,3
"6210",11,"HURRICANE/TYPHOON","FL",0,50000,0,0,50000,0
"6211",11,"HURRICANE/TYPHOON","GU",6e+05,16200000,0,0,16800000,0
"6212",11,"HURRICANE/TYPHOON","NC",0,5e+05,0,0,5e+05,0
"6213",11,"HURRICANE/TYPHOON","PR",1.4e+07,9.1e+07,0,0,1.05e+08,0
"6214",11,"HURRICANE/TYPHOON","VI",0,2.6e+07,0,0,2.6e+07,0
"6215",11,"ICE STORM","AK",0,184000,0,31,184000,31
"6216",11,"ICE STORM","AR",0,1800000,0,0,1800000,0
"6217",11,"ICE STORM","AZ",0,10000,0,0,10000,0
"6218",11,"ICE STORM","CT",0,2500000,0,0,2500000,0
"6219",11,"ICE STORM","IA",0,185000,0,0,185000,0
"6220",11,"ICE STORM","KS",0,78000,0,0,78000,0
"6221",11,"ICE STORM","MA",0,1350000,0,0,1350000,0
"6222",11,"ICE STORM","MN",0,1.3e+07,0,0,1.3e+07,0
"6223",11,"ICE STORM","MO",0,4235000,0,0,4235000,0
"6224",11,"ICE STORM","MT",0,0,2,0,0,2
"6225",11,"ICE STORM","NE",0,14000,0,0,14000,0
"6226",11,"ICE STORM","NH",0,150000,0,0,150000,0
"6227",11,"ICE STORM","NY",0,295000,1,7,295000,8
"6228",11,"ICE STORM","OK",0,1e+06,0,0,1e+06,0
"6229",11,"ICE STORM","PA",0,81000,0,2,81000,2
"6230",11,"ICE STORM","SD",0,17354000,3,50,17354000,53
"6231",11,"ICE STORM","TX",0,50050000,1,3,50050000,4
"6232",11,"ICE STORM","WA",5700000,6350000,2,50,12050000,52
"6233",11,"ICE STORM","WI",0,150000,0,0,150000,0
"6234",11,"ICE STORM","WV",0,2000,0,0,2000,0
"6235",11,"LAKE-EFFECT SNOW","MI",0,20000,0,0,20000,0
"6236",11,"LAKE-EFFECT SNOW","NY",0,163000,0,0,163000,0
"6237",11,"LAKE-EFFECT SNOW","OH",0,475000,0,0,475000,0
"6238",11,"LAKE-EFFECT SNOW","PA",0,640000,0,0,640000,0
"6239",11,"LIGHTNING","AL",0,201000,0,1,201000,1
"6240",11,"LIGHTNING","AR",0,885000,0,1,885000,1
"6241",11,"LIGHTNING","AZ",0,0,0,1,0,1
"6242",11,"LIGHTNING","CA",0,5017000,0,1,5017000,1
"6243",11,"LIGHTNING","CT",0,20000,0,1,20000,1
"6244",11,"LIGHTNING","FL",0,76000,0,3,76000,3
"6245",11,"LIGHTNING","GA",0,678750,0,0,678750,0
"6246",11,"LIGHTNING","GU",0,20000,0,0,20000,0
"6247",11,"LIGHTNING","HI",0,0,0,3,0,3
"6248",11,"LIGHTNING","IA",0,125000,0,0,125000,0
"6249",11,"LIGHTNING","ID",0,55000,0,0,55000,0
"6250",11,"LIGHTNING","IL",0,30000,0,0,30000,0
"6251",11,"LIGHTNING","IN",0,303000,0,0,303000,0
"6252",11,"LIGHTNING","KS",0,0,1,1,0,2
"6253",11,"LIGHTNING","KY",0,80000,0,0,80000,0
"6254",11,"LIGHTNING","LA",0,165000,0,1,165000,1
"6255",11,"LIGHTNING","MA",0,15000,0,0,15000,0
"6256",11,"LIGHTNING","MD",0,5e+05,0,0,5e+05,0
"6257",11,"LIGHTNING","MI",0,325000,0,2,325000,2
"6258",11,"LIGHTNING","MN",0,75000,0,0,75000,0
"6259",11,"LIGHTNING","MO",0,10000,0,0,10000,0
"6260",11,"LIGHTNING","MS",0,66000,0,5,66000,5
"6261",11,"LIGHTNING","NC",0,10000,0,0,10000,0
"6262",11,"LIGHTNING","NY",0,165000,0,0,165000,0
"6263",11,"LIGHTNING","OK",0,714300,0,4,714300,4
"6264",11,"LIGHTNING","PR",0,5000,0,0,5000,0
"6265",11,"LIGHTNING","RI",0,2000,0,0,2000,0
"6266",11,"LIGHTNING","SC",0,65000,0,0,65000,0
"6267",11,"LIGHTNING","TN",0,34900,0,2,34900,2
"6268",11,"LIGHTNING","TX",0,1219200,0,2,1219200,2
"6269",11,"LIGHTNING","VA",0,620000,0,0,620000,0
"6270",11,"LIGHTNING","VI",0,500,0,0,500,0
"6271",11,"LIGHTNING","VT",0,248000,0,0,248000,0
"6272",11,"LIGHTNING","WA",0,28000,0,1,28000,1
"6273",11,"LIGHTNING","WI",0,1170800,0,0,1170800,0
"6274",11,"MARINE STRONG WIND","GM",0,26500,0,0,26500,0
"6275",11,"MARINE STRONG WIND","LM",0,200,0,0,200,0
"6276",11,"MARINE THUNDERSTORM WIND","GM",0,0,1,0,0,1
"6277",11,"OTHER EVENT NON IDENTIFIED","CA",0,0,0,1,0,1
"6278",11,"OTHER EVENT NON IDENTIFIED","WI",0,40000,0,0,40000,0
"6279",11,"RIP CURRENT","CA",0,0,4,2,0,6
"6280",11,"RIP CURRENT","FL",0,0,13,12,0,25
"6281",11,"RIP CURRENT","GU",0,0,3,1,0,4
"6282",11,"SEICHE","NY",0,25000,0,0,25000,0
"6283",11,"STORM SURGE/TIDE","AK",0,612000,0,0,612000,0
"6284",11,"STORM SURGE/TIDE","FL",0,4005000,0,5,4005000,5
"6285",11,"STORM SURGE/TIDE","MA",0,75000,0,0,75000,0
"6286",11,"STORM SURGE/TIDE","WA",0,5000,0,0,5000,0
"6287",11,"STRONG WIND","AK",0,1200,0,0,1200,0
"6288",11,"STRONG WIND","AL",0,14000,0,0,14000,0
"6289",11,"STRONG WIND","AR",0,12000,0,0,12000,0
"6290",11,"STRONG WIND","AZ",0,25000,0,0,25000,0
"6291",11,"STRONG WIND","CA",0,2149200,1,3,2149200,4
"6292",11,"STRONG WIND","CO",0,21000,0,0,21000,0
"6293",11,"STRONG WIND","CT",0,2000,0,1,2000,1
"6294",11,"STRONG WIND","DC",0,5000,0,3,5000,3
"6295",11,"STRONG WIND","DE",0,33750,0,0,33750,0
"6296",11,"STRONG WIND","FL",0,15000,1,0,15000,1
"6297",11,"STRONG WIND","GA",0,79500,0,0,79500,0
"6298",11,"STRONG WIND","HI",0,0,1,1,0,2
"6299",11,"STRONG WIND","ID",3000,0,0,0,3000,0
"6300",11,"STRONG WIND","IL",0,68000,0,4,68000,4
"6301",11,"STRONG WIND","IN",0,6000,0,0,6000,0
"6302",11,"STRONG WIND","KS",0,7000,0,0,7000,0
"6303",11,"STRONG WIND","KY",6000,43000,0,0,49000,0
"6304",11,"STRONG WIND","MA",0,185440,1,0,185440,1
"6305",11,"STRONG WIND","MD",0,1828000,1,1,1828000,2
"6306",11,"STRONG WIND","ME",0,51000,0,0,51000,0
"6307",11,"STRONG WIND","MI",0,7204000,0,0,7204000,0
"6308",11,"STRONG WIND","MN",0,3500,0,0,3500,0
"6309",11,"STRONG WIND","MO",0,1000,0,0,1000,0
"6310",11,"STRONG WIND","MS",0,47000,0,0,47000,0
"6311",11,"STRONG WIND","MT",24000,0,0,0,24000,0
"6312",11,"STRONG WIND","NC",8000,35500,1,0,43500,1
"6313",11,"STRONG WIND","NH",0,69000,0,0,69000,0
"6314",11,"STRONG WIND","NJ",0,263000,2,1,263000,3
"6315",11,"STRONG WIND","NM",0,30000,0,0,30000,0
"6316",11,"STRONG WIND","NV",0,26300,0,0,26300,0
"6317",11,"STRONG WIND","NY",0,150250,0,3,150250,3
"6318",11,"STRONG WIND","OH",0,170000,0,0,170000,0
"6319",11,"STRONG WIND","OK",0,22750,0,0,22750,0
"6320",11,"STRONG WIND","OR",0,46500,0,0,46500,0
"6321",11,"STRONG WIND","PA",0,358650,1,3,358650,4
"6322",11,"STRONG WIND","RI",0,7000,0,0,7000,0
"6323",11,"STRONG WIND","SC",0,27000,2,0,27000,2
"6324",11,"STRONG WIND","TN",0,10000,0,0,10000,0
"6325",11,"STRONG WIND","TX",0,160500,0,1,160500,1
"6326",11,"STRONG WIND","UT",0,5000,0,0,5000,0
"6327",11,"STRONG WIND","VA",0,1200600,0,2,1200600,2
"6328",11,"STRONG WIND","VT",0,42000,0,0,42000,0
"6329",11,"STRONG WIND","WA",0,1464000,1,0,1464000,1
"6330",11,"STRONG WIND","WI",0,61000,2,0,61000,2
"6331",11,"STRONG WIND","WV",0,130000,0,0,130000,0
"6332",11,"THUNDERSTORM WIND","AL",7000,2815000,1,7,2822000,8
"6333",11,"THUNDERSTORM WIND","AR",0,5739450,0,29,5739450,29
"6334",11,"THUNDERSTORM WIND","AZ",0,1500,0,0,1500,0
"6335",11,"THUNDERSTORM WIND","CA",0,112500,0,0,112500,0
"6336",11,"THUNDERSTORM WIND","CT",0,55000,0,0,55000,0
"6337",11,"THUNDERSTORM WIND","DC",0,14000,0,0,14000,0
"6338",11,"THUNDERSTORM WIND","DE",0,1000500,0,1,1000500,1
"6339",11,"THUNDERSTORM WIND","FL",0,1216750,1,10,1216750,11
"6340",11,"THUNDERSTORM WIND","GA",62000,5875820,1,11,5937820,12
"6341",11,"THUNDERSTORM WIND","HI",0,15000,0,0,15000,0
"6342",11,"THUNDERSTORM WIND","IA",0,154000,0,2,154000,2
"6343",11,"THUNDERSTORM WIND","ID",18000,136500,0,0,154500,0
"6344",11,"THUNDERSTORM WIND","IL",0,1567000,2,44,1567000,46
"6345",11,"THUNDERSTORM WIND","IN",0,2891500,0,2,2891500,2
"6346",11,"THUNDERSTORM WIND","KS",0,137000,0,3,137000,3
"6347",11,"THUNDERSTORM WIND","KY",5e+05,5294500,0,33,5794500,33
"6348",11,"THUNDERSTORM WIND","LA",30000,4688900,0,17,4718900,17
"6349",11,"THUNDERSTORM WIND","MA",0,8000,0,0,8000,0
"6350",11,"THUNDERSTORM WIND","MD",50000,3648750,0,5,3698750,5
"6351",11,"THUNDERSTORM WIND","MI",0,471000,0,1,471000,1
"6352",11,"THUNDERSTORM WIND","MO",0,897735,0,4,897735,4
"6353",11,"THUNDERSTORM WIND","MS",190000,8741650,0,27,8931650,27
"6354",11,"THUNDERSTORM WIND","NC",26000,1819000,0,6,1845000,6
"6355",11,"THUNDERSTORM WIND","NJ",0,140000,4,12,140000,16
"6356",11,"THUNDERSTORM WIND","NY",0,1194000,0,31,1194000,31
"6357",11,"THUNDERSTORM WIND","OH",20000,9629000,0,1,9649000,1
"6358",11,"THUNDERSTORM WIND","OK",0,1028160,1,6,1028160,7
"6359",11,"THUNDERSTORM WIND","PA",0,1649000,3,16,1649000,19
"6360",11,"THUNDERSTORM WIND","SC",0,734500,0,3,734500,3
"6361",11,"THUNDERSTORM WIND","TN",652000,6863100,2,7,7515100,9
"6362",11,"THUNDERSTORM WIND","TX",8000,33171800,5,71,33179800,76
"6363",11,"THUNDERSTORM WIND","UT",0,20000,0,0,20000,0
"6364",11,"THUNDERSTORM WIND","VA",105000,1909800,1,11,2014800,12
"6365",11,"THUNDERSTORM WIND","VT",0,50000,0,1,50000,1
"6366",11,"THUNDERSTORM WIND","WA",0,1e+05,0,0,1e+05,0
"6367",11,"THUNDERSTORM WIND","WV",0,622500,0,0,622500,0
"6368",11,"TORNADO","AL",33500,604829750,48,1057,604863250,1105
"6369",11,"TORNADO","AR",0,276908500,18,245,276908500,263
"6370",11,"TORNADO","AZ",0,285000,0,0,285000,0
"6371",11,"TORNADO","CA",0,5709750,0,12,5709750,12
"6372",11,"TORNADO","DE",0,250000,0,1,250000,1
"6373",11,"TORNADO","FL",2000,109281590,4,176,109283590,180
"6374",11,"TORNADO","GA",120000,127728250,8,317,127848250,325
"6375",11,"TORNADO","HI",0,250,0,0,250,0
"6376",11,"TORNADO","IA",0,23812500,1,17,23812500,18
"6377",11,"TORNADO","IL",0,124902750,2,139,124902750,141
"6378",11,"TORNADO","IN",0,124767500,24,331,124767500,355
"6379",11,"TORNADO","KS",0,6401750,0,30,6401750,30
"6380",11,"TORNADO","KY",80000,61538000,4,122,61618000,126
"6381",11,"TORNADO","LA",0,135089750,14,311,135089750,325
"6382",11,"TORNADO","MA",0,2530500,0,0,2530500,0
"6383",11,"TORNADO","MD",10000,20188000,0,4,20198000,4
"6384",11,"TORNADO","ME",0,301250,0,0,301250,0
"6385",11,"TORNADO","MI",0,650000,1,12,650000,13
"6386",11,"TORNADO","MO",750000,203975000,10,178,204725000,188
"6387",11,"TORNADO","MS",560000,330152280,31,686,330712280,717
"6388",11,"TORNADO","NC",402000,321342750,19,302,321744750,321
"6389",11,"TORNADO","ND",0,55000,0,2,55000,2
"6390",11,"TORNADO","NJ",0,3602500,0,1,3602500,1
"6391",11,"TORNADO","NY",0,51464000,9,19,51464000,28
"6392",11,"TORNADO","OH",0,181056200,7,76,181056200,83
"6393",11,"TORNADO","OK",0,52579240,5,105,52579240,110
"6394",11,"TORNADO","OR",0,887500,0,0,887500,0
